3.20	-90.5	-30.6	-60.3	89.2	0.6	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.9	3.0	2.3	-3.1	4.8	-4.1
3.30	-90.5	-30.6	-60.3	89.2	0.6	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.9	3.0	2.3	-3.1	4.8	-4.1
3.40	-89.9	-30.8	-60.0	89.1	1.1	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.6	3.1	-2.0	-4.5	6.2	-4.3
3.50	-89.9	-30.8	-60.0	89.1	1.1	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.6	3.1	-2.0	-4.5	6.2	-4.3
3.60	-90.4	-31.0	-60.7	89.0	0.2	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.3	2.7	3.0	4.0	-4.1
3.70	-90.4	-31.0	-60.7	89.0	0.2	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.3	2.7	3.0	4.0	-4.1
3.80	-90.7	-31.1	-60.8	89.6	-0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.4	2.8	3.5	-2.6	-4.1
3.90	-90.7	-31.1	-60.8	89.6	-0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.4	2.8	3.5	-2.6	-4.1
4.00	-90.7	-30.9	-60.3	90.5	-0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.2	2.3	2.6	-3.6	-4.1
4.10	-90.7	-30.9	-60.3	90.5	-0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.2	2.3	2.6	-3.6	-4.1
4.20	-90.6	-31.0	-60.6	90.7	-0.8	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.0	3.3	2.6	3.9	-5.2	-4.1
4.30	-90.6	-31.0	-60.6	90.7	-0.8	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.0	3.3	2.6	3.9	-5.2	-4.1
